question,type,difficulty,history,retrieved_context,ans_small_openai
"고양도시관리공사 다목적구장 홈페이지 통합운영 관리 시스템 지침에서, 구장을 대여한 조기축구회 회원들이 잔디 구장 주변의 벤치에서 바비큐 파티를 할 경우 화재 수습을 위해 불러야 하는 사설 소방 펌프차 대여 파견 단가 규정이 명세되어 있나요?",D,중,[],"







","해당 정보를 찾을 수 없습니다. 제공된 문서에는 사설 소방 펌프차 대여 파견 단가에 관한 규정이 명시되어 있지 않습니다.

출처: [참고 문서]"
아 글구 저기 대검찰청 있자나요 검찰청 거기 아태 싸이버 범죄 역량걍화 허부(APC-HUB) 고됴화 사업 2차루 한다는데 그거 발쥬 몌산 자금 총 얼마루 설정대쓰요?,E,하,[],"







","해당 정보를 찾을 수 없습니다.

출처: 제공된 참고 문서 없음"
고양씨 말입니다 꼬양도시관뤼공사 다묙젹구장 홀페이지 맨들고 횐님들 툥합관리 하는 망 만든다는데 그거 에싼 금액 얼망미꽈 정왁한 숮자료 말해주세요!,E,하,[],"







","해당 정보를 찾을 수 없습니다. 제공된 [참고 문서]에 고양시 도시관리공사(또는 관련 공사)의 홈페이지 제작 및 통합관리 망 구축 예산·금액에 관한 내용이 없습니다. 참고 문서가 제공되어야만 정확한 금액과 관련 자료를 확인해 드릴 수 있습니다.

출처: 제공된 참고 문서(없음)"
"재단법인 광주광역시 광주문화재단의 '광주문화예술통합플랫폼 시스템 유지 및 보수 용역' 관련 문서 기준, 확정된 용역 배정 예산은 총 얼마입니까?",A,하,[],"







","해당 정보를 찾을 수 없습니다.

출처: 제공된 참고 문서 (문서 없음)"
"남서울대학교가 스마트 정보시스템 활성화를 위해 발주한 본건 용역(70,000,000원)은 시스템 내의 어떤 특정 기술적 분야 개선에 중점을 두고 있나요?",A,하,[],"







","해당 정보를 찾을 수 없습니다.

출처: [참고 문서]"
고양도시관리공사가 새롭게 구축하고자 하는 홈페이지 및 통합운영 관리 시스템이 목표로 삼고 있는 구체적인 체육 공간의 명칭은 무엇입니까?,A,하,[],"







","해당 정보를 찾을 수 없습니다.

출처: 제공된 참고 문서 (문서 없음)"
"사단법인 부산국제영화제의 행사지원시스템 공급 용역에는, 온라인 예매가 일시적으로 폭주할 경우를 대비하여 티켓팅 서버가 필수로 갖추어야 하는 '서버 탄력성 지표'를 어떻게 구체적으로 제시하였습니까?",A,중,[],"(Equipment Composition Requirement) 
- 목표시스템 장비 및 소프트웨어 호환에 대한 요구사항
- 목표시스템 물리적 장비 도입 제시 가능
2
기능 요구사항
(System Function Requirement)
- 목표 시스템(사업)이 반드시 수행해야 하거나 목표시스템을 이용하여 
 사용자가 반드시 수행할 수 있어야 하는 기

공동수급 가능 여부: 공동수급(컨소시엄) 불가
 기타 사항은‘입찰공고서’에 의함.
5. 추진일정
 
추진내용
추진일정
D
D+15
D+30
보고
착수보고 및 최종보고
시스템
구축
요구사항 분석 및 설계
개발 및 납품
테스트 및 안정화
교육 및 
검수
사용자 및 운영자 교육
사업 검사 및 검수
 * 상기 일정은 사정에 따라 변경될 수 있음 
 
Ⅱ

함체 일체형 디지털북 키오스크, 
5,000 ANSI 4K Laser Projector,
Custom Bracket 내장, IR 잉크 반응형 디지털북, 정전기식 터치 센서 내장, IR 카메라 내장, i5 CPU Media server 내장, 디지털북 (13페이지 지원), USB를 이용한 범용 컨텐츠 업데이트 가능, 구조물 포함, 백범백범김구기념관을 위한 기구물 커스텀 디자인 설계 및 제작
EA
1
 나. 디지털북 시스템
1)
디지털북 운용 SW
디지털북 운용 SW
EA
1
3. 상세 요구사항
 가. 요구사항 총괄표

시스템 구동 시 발열-빛 간섭 최소화 방안 제시
 이용자의 안전을 고려한 마감 및 장비 설치
 그 외 과업달성에 필요한 발주처가 요구하는 사항
 행정기관 및 공공기관 정보시스템 구축 운영 지침을 준수하여 조성
2. 물품 내역서 
 아래 제품 중 일부는 본 기관에서 정품확인서 및 AS지원확약서 제출을 요청할 수 있으며, 이 때 반드시 제출해야 한다.
 아래 품명은 제안 기준 최저 품명으로 동등 이상 혹은 유사 장비로 납품하여야 한다.
 아래 품명에 액세서리가 누락 되어있어도 모든 품목은 액세서리를 포함해야 한다.

과업내용 및 요구사항
1. 과업내용 
 가. 실감형 디지털북 시스템 구축
 사용자의 위치와 동작(페이지 넘김 모션과 터치)을 인식하여 콘텐츠의 내용이 바뀌는 실감형 콘텐츠를 실행하기 위한 디지털북 시스템 구축
 누구나 손쉽게 체험 가능하고 몰입감과 흥미를 극대화할 수 있는 디지털북 시스템 구축
 콘텐츠를 효과적으로 구현할 수 있는 하드웨어 구입-설치
(단, 하드웨어와 프로그램은 물품 최소 요구사항 이상)
 백범김구기념관에서 구축한 실감형 디지털 북 콘텐츠 운용을 위한 SW시스템 구축
 시스템 구동 시 발열-빛 간섭 최소화 방안 제시","해당 정보를 찾을 수 없습니다.

출처: [참고 문서]"
"대한민국의 대검찰청 지시서에 따르면, 아태 사이버범죄 역량강화 허브(APC-HUB) 온라인 교육시스템 고도화 구축 시 수강생(경찰/검찰)들이 접속하는 환경적 요건(PC, 모바일)에 대해서 개발사가 준수해야 할 필수 디스플레이(UI) 최적화 가이드라인은 무엇입니까?",A,중,[],"







","제공된 [참고 문서]에서 해당 정보를 찾을 수 없습니다. 관련 지시서나 문서를 업로드해 주시면 그 문서만 근거하여 답변드리겠습니다.

출처: [참고 문서]"
"서울특별시 여성가족재단의 시스템 통합 예산 336,403,000원을 바탕으로 개발 비용을 계상합니다. 이 사업 예산의 절반(50%)을 AI 삭제 기술 라이선스 구매비와 외부 솔루션 임차비로 묶어 우선 결제하고, 잔금 중 30%를 본부 하드웨어 서버 증설에 쓴 뒤 남은 최종 잔액을 오로지 프리랜서 개발팀 3인에게 동일한 몫의 성과급으로 나눈다면, 1인당 배정되는 개발팀 성과급의 순수 가치는 얼마입니까?",A,상,[],"







",[생성 오류: 최대 재시도 초과]
"고양도시관리공사 관산 다목적구장 예산(90,000,000원)과 광주문화재단 예술통합플랫폼 예산(61,890,000원) 양쪽 과업 자본의 숫자상 합산액은 어떻게 산출되나요?",B,하,[],"







",[생성 오류: 최대 재시도 초과]
"대검찰청의 사이버범죄 교육망 고도화 비용(약 3,575만 원)과 남서울대학교 정보시스템 활성화 암호화 용역 비용(7,000만 원) 양 발주간의 배정 차액은 얼마입니까?",B,하,[],"







","해당 정보를 찾을 수 없습니다.

출처: 제공된 참고 문서 없음"
아시아물위원회사무국 우즈벡 관개망 발주(약 50.31억 원) 규모가 서울특별시 여성가족재단의 시스템 통합 예산(약 3.36억) 예산 규모의 두 배 이상 수치를 마크하고 있습니까?,B,하,[],"







",[생성 오류: 최대 재시도 초과]
"부산관광공사 정보망, 부산국제영화제 전산망, 한국보건산업진흥원 종합정보망 이 세 곳 중 기획 문서상의 수치로 기재된 배정 비용이 가장 높은 단일 사업은 어떤 것인가요?",B,하,[],"







","해당 정보를 찾을 수 없습니다.

출처 문서명: 제공된 문서 없음"
"고양도시관리공사의 다목적구장 홈페이지 구축과 재단법인 광주문화재단의 예술통합플랫폼 시스템 유지보수, 두 사업 모두 예매 결제가 포함된 '가입 시민 위주의 생활 편의 포털'입니다. 하지만 이용객이 특정 자원을 '독점적으로 선점하는 점유(Occupancy) 패턴'의 차원에서 두 시스템이 마찰을 빚는 사용자 경합 양상은 어떤 도메인적 특질로 대립하나요?",B,중,[],"통합 홈페이지 꿈나래 신청서 개발, 접수/평가 기능 인트라넷에 구축
 기타 홈페이지 운영 및 유지관리 
4. 기대효과
 정성적 기대효과
 - 웹 접근성 개선을 통한 정보약자의 홈페이지 이용 효율화
 - 업무 수행 효율성 제고 및 사용자 편리성 증대
 - 안정적인 DB 관리와 개선사업을 위한 근거자료 확보
 정량적 기대효과
 - 업무의 전산화로 인한 문서제출 비용 절감(서류제출)
 - 자료 및 문서 관리 시간 단축
 - 실적 조회 및 정리 시간 단축
 
Ⅱ
대상업무 현황
1. 업무현황
 업무 소개

※ 예산이 확정되지 않을 경우 계약의 효력이 발생하지 않음. 
2. 추진배경 및 필요성
 서울형 자산형성지원사업 관리 정보시스템 ‘09년 최초 구축 후’ 지속적으로 통장사업 추가에 따른 홈페이지 구축과 기능 개선을 했음
 정보약자를 위한 웹접근성 강화 필요
 사업 대상자가 증가함에 따라 실무자들의 다양한 기능적 개선에 대한 필요성 발생
 2024년 희망두배청년통장을 부분 온라인 신청으로 변경함에 따라 업무 효율성과 이용자 편의성 문제 대두
 꿈나래 통장의 온라인 신청과 희망두배청년통장 온라인 신청시스템의 고도화 필요
3. 사업범위

- 데이터 및 시스템 통합관리 목표, 비전 및 추진 전략 수립
- 분산된 시스템 및 데이터의 통합관리와 최적의 서비스 제공을 위한 방안 마련
 - 데이터 수집/관리/활용을 위한 업무프로세스 재설계 및 구축방안 수립
 (목표모델 설계) 데이터 통합관리 체계 및 시스템 구축방안 마련
 - 데이터 사용을 위한 법적절차, 사용자동의 등에 대한 제약사항 검토
 - 데이터 기반 분석, 활용을 통한 통계자료(시각화) 생성 방안 마련
 - 통합 정보시스템 구축 계획 수립
- 내-외부 수집된 데이터의 공유와 활용이 가능한 시스템 구축방안 제시

나. 서버 및 네트워크, DB, 보안장비 관제 
 2. 통합보안관제 대상 시스템 현황
 
 
소계
관제 기능
방화벽
1대
방화벽 원격관제
IPS
1대
IPS 원격관제
웹방화벽
1대
웹 방화벽 원격관제
DDoS 방어장비
1대
DDoS 공격 방어
재단 홈페이지
8개
웹 방화벽 정책기능 내 홈페이지 위/변조/웹쉘코드 탐지
웹서버
2대

다. 시스템 취약점 진단을 통한 재단 내 시스템에 대한 취약성 예방
3. 사업범위
 가. 무중단 통합보안관제를 위한 원격보안관제 서비스 제공
네트워크 보안장비에 대한 24-365일 실시간 보안관제 
 (모니터링 초동대응 분석 대응 보고) 
ㅇ 사이버 침해 대응 예․경보 및 즉각적인 피해확산 대응 활동
ㅇ 사이버 침해사고 발생 시 원인분석, 재발방지 대책 등 지원
ㅇ 보안로그 분석 및 이슈 사항을 정리하여 관제보고서 제공(월간)
ㅇ 위협 이벤트 발견 시 전문가 방문 점검 서비스 제공(월간)",[생성 오류: 최대 재시도 초과]
"한국연구재단(UICC) 실태조사 시스템 기능개선(비교군)과 대검찰청 아태 사이버범죄 교육시스템 고도화(대상군)는 모두 기관 내부의 특정 집단(대학 연구진, 경찰)을 대상으로 합니다. 이 양 인트라 웹이 사용자의 동기부여를 시스템의 '성과 산출물(Resultant)'로 도출해 내는 방식 구조의 차이는 무엇입니까?",B,중,[],"







","해당 정보를 찾을 수 없습니다.

제공된 참고 문서에 한국연구재단(UICC) 실태조사 시스템 기능개선(비교군)과 대검찰청 아태 사이버범죄 교육시스템 고도화(대상군)의 인트라넷이 사용자 동기부여를 시스템의 '성과 산출물(Resultant)'로 도출하는 방식의 구조 차이에 대한 내용이 포함되어 있지 않습니다. 관련 세부 내용이 필요하면 해당 사업의 공고문 또는 설계·요구사항 문서를 제공해 주세요.

출처: 제공된 [참고 문서] (문서 내용 없음)"
"아시아물위원회사무국 우즈벡 관개 사업비, 부산관광공사 경영정보망 사업비, 광주문화재단 보수 용역비, 남서울대 암호화 용역 예산을 사전 총결산하십시오. 다음으로, 아시아물위원회의 관개 시스템이 해외 거대 수자원의 물리적 '원격 조작 명령(Operation)'을 행하는 인프라 망이라면, 부산관광공사, 광주문화재단, 남서울대는 '제어권' 없이 단순 정보를 '열람 및 기록(Viewing & Logging)'하는 망입니다. 이러한 정보 망 vs 제어 망의 본원적 한계를 볼 때, 이 네 가지 체계가 동일하게 전력 배전반 화재로 온사이트 통신이 마비되었을 경우 수문 통제 오프라인 현장과 나머지 3개 관광/학사 현장에서 어떤 수준의 물성 피해 및 인적 책임 파급력이 극명하게 벌어지는지 기술하시오.",B,상,[],"







",[생성 오류: 최대 재시도 초과]
"코레일 운행정보기록 분석 시스템(미기재)을 뺀, 한국보건산업진흥원 의료기기망 고도화, 부산국제영화제 예매망 재개발, 기 조사된 대검찰청 사이버 교육망 예산을 합류 결산하십시오. 이후 한국보건산업(의료 장비 등록)과 부산국제영화제(좌석 오픈 예매)의 서비스 웹에서, 서버 로직이 특정 사용자에게 '다중 동시 접근(Concurrent Access)'을 통제하는 방식이 어떻게 상반되는지, 즉, 의료 망의 정적인 락(Lock) 처리 기법과 영화 예매망의 동적인 큐(Queue) 처리 기법이 상충하는 기술적 요구도를 1순위로 비교 통찰해 내십시오.",B,상,[],"







",[생성 오류: 최대 재시도 초과]
"부산관광공사의 경영정보시스템 기능개선 지시서를 검토할 시, 개선된 전산 시스템으로 부산을 방문해 해운대와 광안리 일대 관광 특화 상품을 구매한 외국인 관광객들의 면세 현황을 통계 낼 때 그 국가별 국적을 엑셀로 자동 분류해 주는 코딩 기술 규격란과, 이에 맞춰 면세율을 중국인 15%, 일본인 12%로 차등 코딩하라는 외환 가산 조항이 구체적으로 존재합니까?",D,상,[],"







",[생성 오류: 최대 재시도 초과]
